ID_Credito,Cliente,Fecha_Solicitud,Monto_Solicitado,Tasa_Interes,Plazo_Meses,Ingreso_Mensual,Score_Credito,Aprobado,Estado_Credito,Fecha_Nacimiento
100265,Cliente 265,2020-09-22,37168.05,14.52,12,6229.66,557.0,Sí,En Mora,1954-01-14
100266,Cliente 266,2020-09-23,35002.28,9.75,12,9979.95,346.0,Sí,Activo,1947-01-31
100267,Cliente 267,2020-09-24,35272.96,13.59,36,6851.46,326.0,Sí,Activo,1989-09-13
100268,Cliente 268,2020-09-25,18294.81,21.94,24,11751.62,326.0,Sí,Activo,1954-08-10
100269,Cliente 269,2020-09-26,15032.8,10.06,60,10929.39,696.0,Sí,Pagado,1995-05-30
100270,Cliente 270,2020-09-27,40563.38,7.64,12,2334.64,444.0,No,Activo,1947-03-21
100271,Cliente 271,2020-09-28,40600.61,6.28,48,1208.2,821.0,No,Pagado,1958-07-27
100272,Cliente 272,2020-09-29,43420.08,9.9,48,13230.15,420.0,Sí,Pagado,1953-10-22
100273,Cliente 273,2020-09-30,45705.41,20.27,48,1657.55,761.0,Sí,Activo,1982-01-30
100274,Cliente 274,2020-10-01,25811.45,13.64,60,2650.92,681.0,Sí,Activo,1972-12-14
100275,Cliente 275,2020-10-02,25325.06,8.39,60,820.93,717.0,Sí,Pagado,1986-09-04
100276,Cliente 276,2020-10-03,40015.61,7.07,36,9610.88,626.0,Sí,Activo,1993-06-19
100277,Cliente 277,2020-10-04,32673.21,10.65,36,8944.37,690.0,No,En Mora,1968-03-29
100278,Cliente 278,2020-10-05,35247.36,23.71,36,14810.1,596.0,No,Activo,1990-06-16
100279,Cliente 279,2020-10-06,39891.74,10.88,48,13360.52,383.0,Sí,Pagado,1967-12-24
100280,Cliente 280,2020-10-07,44555.26,24.74,60,6457.23,445.0,Sí,Pagado,1947-05-28
100281,Cliente 281,XX/YY/ZZZZ,17230.76,13.93,48,5887.99,470.0,No,Activo,1967-01-02
100282,Cliente 282,2020-10-09,19091.36,7.35,36,4804.35,633.0,No,Activo,1967-06-13
100283,Cliente 283,2020-10-10,5152.11,22.66,60,2709.9,723.0,Sí,En Mora,1982-10-28
100284,Cliente 284,2020-10-11,29124.87,13.4,24,2502.21,608.0,Sí,Activo,2002-09-24
100285,Cliente 285,2020-10-12,2279.14,18.76,12,2418.11,825.0,No,Activo,1977-06-23
100286,Cliente 286,2020-10-13,23547.1,24.65,12,2154.66,646.0,Sí,Activo,1963-08-30
100287,Cliente 287,2020-10-14,27360.91,4.58,36,3987.42,601.0,Sí,Activo,1975-12-15
100288,Cliente 288,2020-10-15,14683.79,5.58,48,4946.7,646.0,Sí,Activo,1984-06-01
100289,Cliente 289,2020-10-16,29746.25,18.99,24,14442.9,707.0,No,Activo,1961-01-27
100290,Cliente 290,2020-10-17,2009.76,9.56,60,8887.86,432.0,Sí,Pagado,1968-08-17
100291,Cliente 291,2020-10-18,2348.74,7.46,48,14820.14,405.0,Sí,Activo,1983-01-26
100292,Cliente 292,2020-10-19,41218.73,4.35,36,5900.77,470.0,No,En Mora,1961-05-13
100293,Cliente 293,2020-10-20,18329.44,3.97,48,7135.59,549.0,No,Pagado,1949-10-11
100294,Cliente 294,2020-10-21,6789.5,20.15,36,5206.39,843.0,No,En Mora,1960-06-26
100295,Cliente 295,2020-10-22,26351.04,6.39,12,3151.87,561.0,Sí,Pagado,1953-01-13
100296,Cliente 296,2020-10-23,38614.68,13.56,12,2575.89,793.0,Sí,Pagado,1963-06-28
100297,Cliente 297,2020-10-24,11183.14,16.53,48,14203.65,543.0,Sí,Activo,1955-11-05
100298,Cliente 298,2020-10-25,31333.08,12.71,24,14808.75,750.0,Sí,Pagado,1951-08-14
100299,Cliente 299,2020-10-26,4724.7,4.08,60,1151.19,589.0,No,En Mora,1970-01-11
100300,Cliente 300,2020-10-27,3058.25,20.35,36,2680.02,562.0,No,Pagado,1990-08-25
100301,Cliente 301,2020-10-28,26802.05,3.73,60,6641.1,613.0,Sí,En Mora,1971-02-06
100302,###Cliente??,2020-10-29,27261.44,19.88,12,3201.84,384.0,Sí,Pagado,1989-08-14
100303,Cliente 303,2020-10-30,32052.78,22.71,24,5776.27,714.0,Sí,En Mora,1979-01-03
100304,Cliente 304,2020-10-31,36441.52,12.81,24,2371.9,628.0,Sí,Activo,1990-04-24
100305,Cliente 305,2020-11-01,48804.68,15.01,60,7119.42,344.0,Sí,Pagado,1994-10-20
100306,Cliente 306,2020-11-02,26056.87,13.76,12,4439.57,632.0,Sí,Pagado,1946-07-24
100307,Cliente 307,2020-11-03,16486.35,11.87,60,5602.62,764.0,Sí,En Mora,1953-02-04
100308,Cliente 308,2020-11-04,39861.72,22.58,48,1867.53,499.0,No,Pagado,1998-08-31
100309,Cliente 309,2020-11-05,13906.2,22.72,24,6707.86,500.0,Sí,Pagado,1966-07-22
100310,Cliente 310,2020-11-06,22229.09,10.72,24,14757.24,628.0,Sí,Pagado,1947-07-11
100311,Cliente 311,2020-11-07,4383.59,16.72,48,5268.08,539.0,No,En Mora,1964-07-11
100312,Cliente 312,2020-11-08,1754.86,23.43,12,13208.22,658.0,Sí,Activo,1968-12-15
100313,Cliente 313,2020-11-09,48151.1,24.18,24,12726.39,659.0,Sí,En Mora,1990-01-28
100314,Cliente 314,2020-11-10,41881.02,14.44,36,14304.85,677.0,Sí,Activo,1993-12-18
100315,Cliente 315,2020-11-11,34950.72,13.24,36,11956.59,684.0,No,Pagado,1968-02-28
100316,Cliente 316,2020-11-12,20743.17,9.49,12,10064.15,764.0,No,Activo,1952-10-14
100317,Cliente 317,2020-11-13,9078.07,24.12,48,12920.47,521.0,No,Pagado,1947-03-23
100318,Cliente 318,2020-11-14,8243.63,6.57,60,1596.85,664.0,Sí,Activo,1995-11-07
100319,Cliente 319,2020-11-15,12887.02,15.97,12,7211.04,371.0,No,Pagado,1963-09-03
100320,Cliente 320,2020-11-16,27686.72,9.57,60,14844.22,539.0,Sí,Activo,1967-05-16
100321,Cliente 321,2020-11-17,35872.5,9.5,12,11659.2,803.0,Sí,Activo,1954-02-14
100322,Cliente 322,2020-11-18,33179.77,12.21,36,14450.09,713.0,No,Pagado,1972-01-03
100323,Cliente 323,2020-11-19,14356.73,24.97,48,11804.7,426.0,Sí,Activo,1998-06-20
100324,Cliente 324,2020-11-20,47765.83,4.68,36,13185.79,786.0,No,Pagado,1977-09-06
100325,Cliente 325,2020-11-21,37025.9,15.94,48,10744.68,826.0,No,Activo,1946-02-24
100326,Cliente 326,2020-11-22,27940.53,5.28,60,11527.28,547.0,Sí,Activo,1978-08-05
100327,Cliente 327,2020-11-23,30780.18,6.82,12,8086.08,781.0,Sí,Pagado,1976-05-10
100328,Cliente 328,2020-11-24,21270.2,12.95,24,13901.45,611.0,Sí,Pagado,1956-11-25
100329,Cliente 329,2020-11-25,12762.68,14.47,24,12463.06,743.0,No,En Mora,1957-02-04
100330,Cliente 330,2020-11-26,18120.65,9.06,48,12736.33,582.0,Sí,Activo,1990-03-22
100331,Cliente 331,2020-11-27,38013.38,10.3,48,10258.63,301.0,No,Activo,1997-04-08
100332,Cliente 332,2020-11-28,1212.48,5.37,36,4916.41,373.0,Sí,Activo,1994-01-21
100333,Cliente 333,2020-11-29,6245.6,10.02,24,1016.63,363.0,Sí,Pagado,1989-05-20
100334,Cliente 334,2020-11-30,2777.13,24.28,36,14067.0,646.0,Sí,Activo,1985-03-18
100335,Cliente 335,2020-12-01,2516.08,23.81,60,8998.75,623.0,Sí,Activo,1982-05-03
100336,Cliente 336,2020-12-02,42845.3,10.7,24,4823.07,538.0,No,Pagado,1969-05-14
100337,Cliente 337,2020-12-03,35331.06,15.77,60,2662.46,696.0,Sí,Pagado,1955-07-13
100338,Cliente 338,2020-12-04,23971.6,23.06,12,12528.09,636.0,Sí,En Mora,1962-01-01
100339,Cliente 339,2020-12-05,5342.79,3.63,36,12629.54,640.0,Sí,Activo,1959-09-12
100340,Cliente 340,2020-12-06,24834.99,20.93,48,12310.37,578.0,Sí,Pagado,1946-03-02
100341,Cliente 341,2020-12-07,23936.85,23.89,24,9853.7,652.0,Sí,Activo,1981-04-18
100342,Cliente 342,2020-12-08,9073.49,5.46,36,5807.22,762.0,No,Activo,1951-05-29
100343,Cliente 343,2020-12-09,21975.66,6.97,48,4909.02,761.0,Sí,Pagado,1987-06-21
100344,Cliente 344,2020-12-10,20225.98,24.16,12,624.04,592.0,Sí,En Mora,1963-07-19
100345,Cliente 345,2020-12-11,30984.58,15.06,24,12587.31,706.0,Sí,Pagado,1992-11-05
100346,Cliente 346,2020-12-12,31937.14,3.81,60,1767.77,461.0,Sí,Pagado,1962-10-25
100347,Cliente 347,2020-12-13,2742.55,9.04,9999,9645.95,802.0,Sí,En Mora,1972-05-31
100348,Cliente 348,2020-12-14,19043.32,13.17,48,7809.09,747.0,Sí,Activo,2000-08-30
100349,Cliente 349,2020-12-15,31480.07,18.4,24,8137.0,754.0,Sí,En Mora,1956-02-04
100350,Cliente 350,2020-12-16,25405.24,19.26,24,13937.34,564.0,Sí,Activo,1996-12-09
100351,Cliente 351,2020-12-17,42896.25,24.9,12,958.42,431.0,Sí,Pagado,1998-02-23
100352,Cliente 352,2020-12-18,33105.33,9.68,24,11714.19,419.0,No,En Mora,1981-05-25
100353,Cliente 353,2020-12-19,8565.25,15.07,48,1254.76,518.0,Sí,Activo,1975-12-30
100354,Cliente 354,2020-12-20,3993.15,14.97,12,1053.23,716.0,Sí,Pagado,1995-03-19
100355,Cliente 355,2020-12-21,32299.75,12.22,60,6732.36,804.0,Sí,En Mora,1962-03-13
100356,Cliente 356,2020-12-22,1812.31,7.14,12,1414.59,599.0,No,Activo,1963-07-04
100357,Cliente 357,2020-12-23,29495.89,24.52,12,11942.59,408.0,No,Activo,1992-11-03
100358,Cliente 358,2020-12-24,47041.4,21.85,60,8178.66,537.0,Sí,En Mora,1982-04-24
100359,Cliente 359,2020-12-25,28985.97,14.21,48,921.06,592.0,Sí,En Mora,1963-10-31
100360,Cliente 360,2020-12-26,19714.41,16.47,36,1087.26,486.0,No,Activo,1957-03-10
100361,Cliente 361,2020-12-27,32342.77,8.39,36,9383.69,335.0,Sí,Pagado,1973-07-09
100362,Cliente 362,2020-12-28,23183.52,15.19,60,12188.62,555.0,No,En Mora,1993-11-02
100363,Cliente 363,2020-12-29,27508.03,18.44,48,6848.09,734.0,Sí,Activo,1993-02-08
100364,Cliente 364,2020-12-30,47102.51,14.58,24,8541.42,307.0,Sí,Pagado,1999-05-24
100365,Cliente 365,2020-12-31,19612.08,24.79,60,12097.53,477.0,Sí,En Mora,1973-06-05
100366,Cliente 366,2021-01-01,48078.93,16.64,36,9352.34,541.0,Sí,Pagado,1962-08-03
100367,Cliente 367,2021-01-02,45314.86,11.48,48,3759.02,340.0,No,Activo,1988-04-03
100368,Cliente 368,2021-01-03,10191.66,20.1,12,9389.25,656.0,No,Activo,1948-07-16
100369,Cliente 369,2021-01-04,3933.38,7.16,48,9610.05,412.0,Sí,Pagado,1956-09-07
100370,Cliente 370,2021-01-05,5488.51,11.77,48,11144.55,465.0,Sí,Pagado,1985-03-24
100371,Cliente 371,2021-01-06,1401.98,10.96,36,9502.68,803.0,No,Activo,1966-05-27
100372,Cliente 372,2021-01-07,5174.93,12.78,36,14554.01,377.0,Sí,Pagado,1946-04-01
100373,Cliente 373,2021-01-08,34308.84,20.31,24,3360.68,495.0,Sí,En Mora,1955-08-03
100374,Cliente 374,2021-01-09,4023.84,13.91,24,14290.81,701.0,Sí,Pagado,1960-09-25
100375,Cliente 375,2021-01-10,16289.29,20.57,60,8305.92,363.0,Sí,Pagado,1961-02-04
100376,Cliente 376,2021-01-11,42321.33,15.89,12,10243.36,724.0,No,Pagado,1950-04-20
100377,Cliente 377,2021-01-12,1651.96,10.85,24,1942.19,341.0,Sí,Pagado,1966-10-14
100378,Cliente 378,2021-01-13,40816.19,20.91,36,6018.35,672.0,Sí,En Mora,1962-04-04
100379,Cliente 379,2021-01-14,14451.81,8.62,48,11656.0,605.0,No,Activo,1984-06-28
100380,Cliente 380,2021-01-15,6349.16,8.32,60,10750.21,508.0,Sí,En Mora,1960-08-29
100381,Cliente 381,2021-01-16,34988.49,14.35,24,1082.02,766.0,Sí,Activo,1958-10-08
100382,Cliente 382,2021-01-17,31632.67,9.11,48,8425.62,603.0,No,En Mora,1946-03-20
100383,Cliente 383,2021-01-18,43934.86,3.7,48,1780.03,691.0,Sí,Pagado,1982-06-17
100384,Cliente 384,2021-01-19,36886.02,17.44,24,14939.92,452.0,Sí,Pagado,1952-01-13
100385,Cliente 385,2021-01-20,40272.31,14.49,12,13510.8,661.0,Sí,Pagado,1997-06-17
100386,Cliente 386,2021-01-21,14460.71,13.08,12,805.67,563.0,No,Activo,1982-03-15
100387,Cliente 387,2021-01-22,9283.26,24.29,60,12950.42,515.0,Sí,Activo,1951-03-16
100388,Cliente 388,2021-01-23,37655.43,15.78,12,13831.73,842.0,Sí,En Mora,1969-02-16
100389,Cliente 389,2021-01-24,40438.32,22.06,60,5626.45,823.0,Sí,Activo,1965-02-13
100390,Cliente 390,2021-01-25,49530.0,6.5,36,10932.77,493.0,No,Pagado,1946-12-19
100391,Cliente 391,2021-01-26,20924.58,15.74,24,6910.5,326.0,Sí,Activo,1993-03-07
100392,Cliente 392,2021-01-27,18914.9,22.16,9999,10000.87,345.0,No,Activo,1978-10-08
100393,Cliente 393,2021-01-28,38932.44,16.04,60,5434.6,357.0,Sí,Pagado,1970-02-05
100394,Cliente 394,2021-01-29,17369.78,18.94,12,5177.11,312.0,Sí,En Mora,2002-12-23
100395,Cliente 395,2021-01-30,46572.49,11.5,60,6654.29,348.0,No,Activo,2000-11-28
100396,Cliente 396,2021-01-31,42991.43,5.49,60,2610.73,393.0,Sí,En Mora,1999-04-23
100397,Cliente 397,2021-02-01,21735.2,13.34,12,12551.51,750.0,Sí,Activo,1958-02-19
100398,Cliente 398,2021-02-02,37668.12,11.98,12,5556.12,678.0,Sí,Activo,1953-05-26
100399,Cliente 399,2021-02-03,37849.87,22.14,24,6302.17,309.0,Sí,Activo,1964-11-16
100400,Cliente 400,2021-02-04,5604.63,8.75,48,13463.79,815.0,Sí,En Mora,1980-12-15
100401,Cliente 401,2021-02-05,45176.37,24.28,24,7701.05,523.0,No,Pagado,1986-11-25
100402,Cliente 402,2021-02-06,25509.99,24.1,24,8391.68,680.0,No,Pagado,1995-10-29
100403,Cliente 403,2021-02-07,41409.64,8.82,12,14369.22,840.0,Sí,Pagado,1950-11-06
100404,Cliente 404,2021-02-08,16342.46,10.98,12,13357.53,601.0,No,Pagado,1950-04-22
100405,Cliente 405,2021-02-09,44828.4,22.75,48,2957.27,502.0,Sí,Activo,1950-07-27
100406,Cliente 406,2021-02-10,19765.48,24.28,60,7361.62,495.0,Sí,En Mora,1982-12-06
100407,Cliente 407,2021-02-11,1036.46,13.03,24,14583.8,621.0,Sí,Activo,1951-02-01
100408,Cliente 408,2021-02-12,45316.41,10.4,48,5899.31,717.0,Sí,Activo,1997-03-18
100409,Cliente 409,2021-02-13,5018.69,14.81,24,5887.81,641.0,Sí,Activo,1996-04-21
100410,Cliente 410,2021-02-14,16306.03,18.29,60,3327.94,688.0,No,Pagado,1998-10-09
100411,Cliente 411,2021-02-15,47528.07,9.38,24,2157.69,308.0,No,En Mora,1958-07-29
100412,Cliente 412,2021-02-16,47555.05,19.33,36,11234.42,831.0,Sí,Pagado,1987-08-19
100413,Cliente 413,2021-02-17,28885.18,4.61,48,11665.44,448.0,Sí,Activo,1959-05-22
100414,Cliente 414,2021-02-18,31775.94,4.56,12,14550.69,682.0,Sí,Activo,1980-03-29
100415,Cliente 415,2021-02-19,22698.05,11.81,24,11714.56,828.0,No,Pagado,1965-02-25
100416,Cliente 416,2021-02-20,15013.93,11.1,48,4028.61,311.0,Sí,Pagado,1948-02-29
100417,Cliente 417,2021-02-21,16768.89,10.29,48,1081.69,775.0,Sí,En Mora,1961-06-27
100418,Cliente 418,2021-02-22,33789.66,14.06,24,14788.84,352.0,No,Pagado,1959-02-04
100419,Cliente 419,2021-02-23,37742.54,10.4,12,5436.54,735.0,Sí,Activo,2000-02-28
100420,Cliente 420,2021-02-24,39683.16,7.63,12,5023.59,505.0,Sí,Activo,1950-02-27
100421,Cliente 421,2021-02-25,39586.1,10.15,24,13636.35,353.0,Sí,Activo,1956-07-20
100422,Cliente 422,2021-02-26,5014.7,24.46,48,8983.95,789.0,Sí,Activo,1984-12-12
100423,Cliente 423,2021-02-27,24973.81,12.34,12,3615.63,643.0,Sí,En Mora,2001-11-26
100424,Cliente 424,2021-02-28,3349.16,13.06,24,13391.9,468.0,Sí,Pagado,1978-01-23
100425,Cliente 425,2021-03-01,27701.68,15.9,24,14903.73,460.0,Sí,Activo,1957-04-09
100426,Cliente 426,2021-03-02,22355.76,24.64,24,1756.84,826.0,Sí,Activo,1976-05-02
100427,Cliente 427,2021-03-03,44441.36,8.69,48,13002.65,826.0,Sí,Pagado,1949-10-06
100428,Cliente 428,2021-03-04,17870.29,18.15,12,6162.48,586.0,Sí,Pagado,1955-07-14
100429,Cliente 429,2021-03-05,6294.82,18.89,48,8099.05,711.0,Sí,Pagado,1953-12-09
100430,Cliente 430,2021-03-06,7578.09,16.56,36,13764.83,821.0,No,Activo,1953-07-10
100431,Cliente 431,2021-03-07,38194.78,5.4,12,14614.0,498.0,Sí,Pagado,1984-08-29
100432,Cliente 432,2021-03-08,31101.79,18.05,48,4301.38,460.0,Sí,Activo,1996-09-02
100433,Cliente 433,2021-03-09,5505.57,4.88,12,3586.34,688.0,Sí,Pagado,1982-07-15
100434,Cliente 434,2021-03-10,4663.29,16.32,36,1667.49,773.0,Sí,Activo,1971-02-07
100435,Cliente 435,2021-03-11,35197.97,19.4,60,8646.07,680.0,Sí,En Mora,1989-11-21
100436,Cliente 436,2021-03-12,4101.77,8.04,24,697.26,423.0,No,Pagado,1980-09-07
100437,Cliente 437,2021-03-13,41182.07,21.59,48,6472.53,371.0,Sí,Pagado,1960-08-20
100438,Cliente 438,2021-03-14,35458.99,4.15,36,1564.07,467.0,No,Pagado,1995-10-02
100439,Cliente 439,2021-03-15,4526.76,21.64,36,6375.77,583.0,Sí,Activo,2001-03-26
100440,Cliente 440,2021-03-16,4699.47,13.4,12,1079.02,793.0,Sí,Activo,1996-06-06
100441,Cliente 441,2021-03-17,49338.66,8.18,12,12610.65,335.0,No,Pagado,1960-01-26
100442,Cliente 442,2021-03-18,19026.4,6.38,24,3541.22,474.0,Sí,En Mora,1993-03-31
100443,Cliente 443,2021-03-19,18846.79,24.0,12,5260.48,498.0,Sí,Pagado,1968-03-23
100444,Cliente 444,2021-03-20,40733.58,5.06,48,13115.7,415.0,Sí,Activo,1948-05-09
100445,Cliente 445,2021-03-21,47388.8,7.78,48,11320.86,614.0,Sí,Pagado,1951-06-18
100446,Cliente 446,2021-03-22,49307.05,10.98,48,3676.06,519.0,Sí,Activo,1979-09-09
100447,Cliente 447,2021-03-23,37792.22,16.84,60,1542.54,433.0,No,En Mora,1996-02-14
100448,Cliente 448,2021-03-24,19124.85,15.21,48,10877.27,421.0,Sí,En Mora,2000-01-04
100449,Cliente 449,2021-03-25,4633.29,6.2,12,6165.19,720.0,No,Pagado,1976-03-18
100450,Cliente 450,2021-03-26,38968.77,9.73,12,11608.16,791.0,Sí,Pagado,1967-02-06
100451,Cliente 451,2021-03-27,28141.01,8.63,48,6956.77,588.0,Sí,En Mora,1947-07-13
100452,Cliente 452,2021-03-28,21498.99,8.09,36,5517.03,352.0,Sí,En Mora,1973-02-24
100453,Cliente 453,2021-03-29,45364.54,12.34,36,7042.48,504.0,Sí,Pagado,1973-07-17
100454,Cliente 454,2021-03-30,6004.28,18.64,36,11354.11,647.0,Sí,Activo,1976-06-19
100455,Cliente 455,2021-03-31,24884.94,8.18,24,13582.19,350.0,Sí,En Mora,1974-11-30
100456,Cliente 456,2021-04-01,1062.01,11.38,60,1221.62,339.0,No,Pagado,1968-11-05
100457,Cliente 457,2021-04-02,23698.7,11.9,48,8099.62,549.0,No,Activo,1954-11-03
100458,Cliente 458,2021-04-03,3287.01,24.49,24,976.11,517.0,No,Activo,1977-03-13
100459,Cliente 459,2021-04-04,6381.49,24.03,36,7291.94,478.0,Sí,Pagado,1971-08-02
100460,Cliente 460,2021-04-05,6317.55,20.7,48,13336.6,482.0,No,Activo,1997-06-03
100461,Cliente 461,2021-04-06,32635.91,8.7,24,5743.06,463.0,Sí,Activo,2000-10-04
100462,Cliente 462,2021-04-07,37429.22,4.96,12,14020.53,676.0,No,Activo,1972-06-15
100463,Cliente 463,2021-04-08,29376.75,10.31,36,9643.82,796.0,Sí,Pagado,1980-11-21
100464,Cliente 464,2021-04-09,48127.54,9.24,24,14045.25,760.0,Sí,Activo,2002-05-20
100465,Cliente 465,2021-04-10,19056.09,14.38,12,11478.92,773.0,No,Pagado,1972-06-04
100466,Cliente 466,2021-04-11,14642.75,20.22,36,1999.81,336.0,Sí,En Mora,1991-10-19
100467,Cliente 467,2021-04-12,43495.66,21.95,60,3851.69,618.0,No,Pagado,1988-06-04
100468,Cliente 468,2021-04-13,11567.99,21.66,36,6215.47,711.0,Sí,Pagado,1994-04-10
100469,Cliente 469,2021-04-14,48179.52,11.23,60,2966.55,655.0,Sí,Activo,1993-12-08
100470,Cliente 470,2021-04-15,1101.65,18.28,60,7676.22,528.0,No,En Mora,1976-04-28
100471,Cliente 471,2021-04-16,48509.0,10.23,60,7334.84,563.0,Sí,Pagado,1966-01-01
100472,Cliente 472,2021-04-17,2636.42,4.81,48,14365.76,786.0,No,Pagado,1964-05-02
100473,Cliente 473,2021-04-18,44611.58,18.58,48,6789.05,651.0,Sí,Pagado,1953-06-30
100474,Cliente 474,2021-04-19,26621.2,3.71,60,11891.59,741.0,Sí,Pagado,1970-07-15
100475,Cliente 475,2021-04-20,49651.76,12.3,12,14157.7,758.0,Sí,Pagado,1976-06-11
100476,Cliente 476,2021-04-21,4152.93,10.58,60,13216.34,324.0,Sí,Pagado,1958-04-29
100477,Cliente 477,2021-04-22,27915.79,18.41,24,3525.68,430.0,No,Pagado,1997-10-30
100478,Cliente 478,2021-04-23,48480.48,19.97,60,7692.43,669.0,Sí,En Mora,1951-09-05
100479,Cliente 479,2021-04-24,26393.34,10.04,48,5542.23,735.0,Sí,Activo,1992-03-17
100480,Cliente 480,2021-04-25,31655.23,20.95,48,6297.95,523.0,No,Pagado,1954-05-16
100481,Cliente 481,2021-04-26,34939.56,9.82,24,5731.7,651.0,Sí,Pagado,1995-06-08
100482,Cliente 482,2021-04-27,22999.78,13.1,24,12482.21,784.0,No,En Mora,1979-07-11
100483,Cliente 483,2021-04-28,31564.12,19.13,36,7056.02,496.0,No,Pagado,1956-12-01
100484,Cliente 484,2021-04-29,29423.56,18.4,12,8093.57,408.0,Sí,En Mora,1967-07-05
100485,Cliente 485,2021-04-30,45107.32,24.73,12,14745.49,519.0,Sí,Activo,1998-01-31
100486,Cliente 486,2021-05-01,2749.6,8.34,12,1369.7,618.0,Sí,Activo,1984-05-22
100487,Cliente 487,2021-05-02,14407.68,17.74,48,7575.39,381.0,No,Activo,1985-05-22
100488,Cliente 488,2021-05-03,47545.37,16.61,12,11723.89,836.0,Sí,En Mora,1966-02-17
100489,Cliente 489,2021-05-04,44568.06,23.17,36,2691.85,731.0,No,Pagado,1979-11-30
100490,Cliente 490,2021-05-05,23055.01,6.86,36,9367.21,307.0,Sí,En Mora,1967-10-07
100491,Cliente 491,2021-05-06,31196.56,19.66,12,3972.24,448.0,No,Activo,1953-07-12
100492,Cliente 492,2021-05-07,14230.37,15.72,24,13077.36,397.0,No,Activo,1955-12-24
100493,Cliente 493,2021-05-08,9812.0,9.41,36,5242.95,400.0,No,En Mora,1971-10-10
100494,Cliente 494,2021-05-09,23453.07,13.7,24,5271.41,666.0,Sí,Pagado,2002-03-25
100495,Cliente 495,2021-05-10,17990.94,10.68,48,9173.81,761.0,Sí,Pagado,1970-11-06
100496,Cliente 496,2021-05-11,29390.98,15.96,36,3161.66,713.0,Sí,Pagado,1990-05-20
100497,Cliente 497,2021-05-12,4347.86,22.61,24,4630.89,558.0,Sí,Activo,1954-05-13
100498,Cliente 498,2021-05-13,48732.54,15.74,12,6541.16,655.0,Sí,Pagado,1968-07-20
100499,Cliente 499,2021-05-14,49317.43,17.08,48,5627.75,310.0,No,Pagado,1956-09-22
100500,Cliente 500,2021-05-15,35059.0,14.65,60,8110.72,715.0,No,Activo,1948-09-26
100501,Cliente 501,2021-05-16,27036.77,4.6,60,9194.78,549.0,Sí,Pagado,1977-08-16
100502,Cliente 502,2021-05-17,15821.62,8.51,12,8716.68,849.0,No,En Mora,1984-11-28
100503,Cliente 503,2021-05-18,40782.85,14.08,48,9985.44,421.0,Sí,Pagado,2001-12-24
100504,Cliente 504,2021-05-19,34394.19,10.17,48,4962.37,364.0,Sí,En Mora,1954-01-05
100505,Cliente 505,2021-05-20,8549.54,7.41,48,2333.18,601.0,No,Pagado,1954-12-20
100506,Cliente 506,2021-05-21,45590.9,14.34,48,11531.71,424.0,No,En Mora,1998-08-10
100507,Cliente 507,2021-05-22,41215.59,10.44,60,12836.32,611.0,Sí,Activo,1999-01-19
100508,Cliente 508,2021-05-23,47515.1,9.05,24,4226.59,490.0,No,Activo,1961-12-10
100509,Cliente 509,2021-05-24,36423.12,13.48,48,6402.83,749.0,No,En Mora,1969-07-18
100510,Cliente 510,2021-05-25,30864.05,6.37,24,7729.25,458.0,Sí,Activo,1981-08-25
100511,Cliente 511,2021-05-26,21203.03,23.45,48,8233.24,652.0,Sí,Pagado,1970-02-09
100512,Cliente 512,2021-05-27,46670.06,22.16,36,10062.61,562.0,No,Activo,1960-10-03
100513,Cliente 513,2021-05-28,43370.16,18.71,36,1103.25,705.0,No,Pagado,1958-05-21
100514,Cliente 514,2021-05-29,2738.32,5.78,36,10961.42,316.0,Sí,Pagado,1963-01-01
100515,Cliente 515,2021-05-30,1805.17,20.18,48,1398.58,559.0,Sí,Pagado,1973-02-14
100516,Cliente 516,2021-05-31,19134.94,20.87,24,7290.18,654.0,Sí,Pagado,1988-10-16
100517,Cliente 517,2021-06-01,40622.39,20.01,60,12501.23,788.0,No,Activo,1950-10-25
100518,###Cliente??,2021-06-02,49370.17,5.95,12,7042.62,513.0,Sí,Pagado,1993-07-11
100519,Cliente 519,2021-06-03,7945.64,17.34,60,2661.8,538.0,Sí,Pagado,1947-01-26
100520,Cliente 520,2021-06-04,29909.47,21.44,48,14782.99,479.0,No,En Mora,1983-06-06
100521,Cliente 521,2021-06-05,19354.1,15.91,36,13394.64,718.0,Sí,Pagado,1959-05-08
100522,Cliente 522,2021-06-06,48510.76,17.4,36,11684.05,442.0,No,Activo,1951-12-30
100523,Cliente 523,2021-06-07,42184.89,13.35,24,6466.92,616.0,No,Activo,1970-06-06
100524,Cliente 524,2021-06-08,41997.27,14.87,48,3165.76,543.0,No,Pagado,1952-06-28
100525,Cliente 525,2021-06-09,23700.31,4.24,60,14150.46,531.0,No,Pagado,1966-12-21
100526,Cliente 526,2021-06-10,21033.57,17.24,48,8219.09,602.0,No,Pagado,1949-05-03
100527,Cliente 527,2021-06-11,14033.65,5.25,48,12859.15,630.0,Sí,En Mora,1976-12-08
100528,Cliente 528,2021-06-12,3290.59,12.85,36,5460.38,547.0,No,Pagado,1980-06-25
100529,Cliente 529,2021-06-13,43303.76,9.79,60,5361.68,582.0,Sí,En Mora,1952-07-09
100530,Cliente 530,2021-06-14,40738.6,15.23,12,14790.34,586.0,Sí,Activo,1990-11-22
100531,Cliente 531,2021-06-15,49986.02,6.37,36,8066.58,331.0,Sí,En Mora,1960-07-15
